FROM_JFK,TO JFK,SCHEDULED_DEPARTURE_TIME,FEDERAL_HOLIDAY,STATE_HOLIDAY,WEEKEND,LONG_WEEKEND,WIND_DIRECTION,WIND SPEED ,ALTIMETER,0.0slp,t0.0pc,VISIBILITY,DEPARTURE_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,SCHEDULED_TIME,ELAPSED_TIME,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
0,1,0.54,0,0,1,0,300,4,30.18,1022,4.4,10,0.62,0.59,0.67,79,71,1,1,0,0,0,1,0
1,0,0.54,0,0,1,0,300,4,30.18,1022,4.4,10,0.58,0.67,0.7,184,173,1,1,0,0,1,1,0
0,1,0.54,0,0,1,0,300,4,30.18,1022,4.4,10,0.55,0.68,0.67,133,121,1,0,0,0,0,0,0
0,1,0.54,0,0,1,0,300,4,30.18,1022,4.4,10,0.69,0.67,0.82,243,245,1,1,1,0,1,1,0
0,1,0.54,0,0,1,0,300,4,30.18,1022,4.4,10,0.54,0.87,0.85,290,261,0,0,0,0,0,0,0
0,1,0.54,0,0,1,0,300,4,30.18,1022,4.4,10,0.54,0.73,0.72,207,202,0,0,0,0,0,0,0
1,0,0.54,0,0,1,0,300,4,30.18,1022,4.4,10,0.56,0.68,0.71,385,400,1,1,1,0,0,1,0
0,1,0.54,0,0,1,0,300,4,30.18,1022,4.4,10,0.6,0.89,0.93,321,288,1,1,0,0,1,1,0
0,1,0.55,0,0,1,0,300,4,30.18,1022,4.4,10,0.7,0.66,0.82,162,169,1,1,1,0,1,1,0
1,0,0.55,0,0,1,0,300,4,30.18,1022,4.4,10,0.64,0.67,0.77,181,178,1,1,0,0,1,1,0
1,0,0.55,0,0,1,0,300,4,30.18,1022,4.4,10,0.56,0.6,0.61,78,75,1,1,0,0,1,0,0
0,1,0.55,0,0,1,0,300,4,30.18,1022,4.4,10,0.56,0.67,0.69,174,187,1,1,1,0,1,0,0
1,0,0.55,0,0,1,0,300,4,30.18,1022,4.4,10,0.78,0.61,0.84,85,84,1,1,0,0,1,1,0
0,1,0.56,0,0,1,0,300,4,30.18,1022,4.4,10,0.62,0.62,0.69,90,94,1,1,1,0,1,1,0
0,1,0.56,0,0,1,0,300,4,30.18,1022,4.4,10,0.56,0.62,0.61,87,76,0,0,0,0,0,0,0
0,1,0.56,0,0,1,0,300,4,30.18,1022,4.4,10,0.57,0.64,0.64,111,97,1,1,0,0,0,0,0
1,0,0.56,0,0,1,0,300,4,30.18,1022,4.4,10,0.6,0.69,0.74,186,199,1,1,1,0,0,1,1
0,1,0.56,0,0,1,0,300,4,30.18,1022,4.4,10,0.68,0.91,0.02,325,309,1,1,0,0,0,1,0
1,0,0.56,0,0,1,0,300,4,30.18,1022,4.4,10,0.6,0.61,0.66,66,86,1,1,1,0,1,1,0
1,0,0.56,0,0,1,0,300,4,30.18,1022,4.4,10,0.57,0.72,0.75,343,368,1,1,1,0,0,0,1
0,1,0.57,0,0,1,0,300,4,30.18,1022,4.4,10,0.68,0.9,0.01,306,288,1,1,0,0,1,1,0
0,1,0.57,0,0,1,0,300,4,30.18,1022,4.4,10,0.64,0.9,0.94,290,261,1,1,0,0,1,1,0
0,1,0.57,0,0,1,0,300,4,30.18,1022,4.4,10,0.6,0.91,0.92,309,286,1,1,0,0,0,0,0
1,0,0.57,0,0,1,0,300,4,30.18,1022,4.4,10,0.74,0.7,0.86,176,164,1,1,0,0,1,1,0
0,1,0.57,0,0,1,0,300,4,30.18,1022,4.4,10,0.63,0.92,0.96,322,303,1,1,0,0,1,1,0
0,1,0.57,0,0,1,0,300,4,30.18,1022,4.4,10,0.61,0.92,0.94,315,287,1,1,0,0,0,1,0
0,1,0.58,0,0,1,0,0,0,30.16,1021.3,5,10,0.61,0.93,0.96,323,317,1,1,0,0,1,1,0
0,1,0.58,0,0,1,0,0,0,30.16,1021.3,5,10,0.71,0.63,0.76,78,63,1,1,0,0,1,1,0
1,0,0.58,0,0,1,0,0,0,30.16,1021.3,5,10,0.64,0.72,0.8,377,413,1,1,1,0,0,1,0
0,1,0.58,0,0,1,0,0,0,30.16,1021.3,5,10,0.71,0.92,0.03,309,283,1,1,0,0,0,1,1
0,1,0.58,0,0,1,0,0,0,30.16,1021.3,5,10,0.58,0.93,0.92,330,315,1,0,0,0,0,0,0
1,0,0.58,0,0,1,0,0,0,30.16,1021.3,5,10,0.65,0.7,0.76,223,219,1,1,0,0,1,1,0
0,1,0.58,0,0,1,0,0,0,30.16,1021.3,5,10,0.75,0.86,0.01,275,259,1,1,0,0,0,1,0
1,0,0.58,0,0,1,0,0,0,30.16,1021.3,5,10,0.58,0.73,0.74,395,404,0,1,0,0,0,0,0
1,0,0.59,0,0,1,0,0,0,30.16,1021.3,5,10,0,0.72,0,197,0,0,0,0,0,0,0,0
0,1,0.59,0,0,1,0,0,0,30.16,1021.3,5,10,0,0.73,0,269,0,0,0,0,0,0,0,0
0,1,0.59,0,0,1,0,0,0,30.16,1021.3,5,10,0.77,0.69,0.88,152,158,1,1,1,0,1,1,0
0,1,0.59,0,0,1,0,0,0,30.16,1021.3,5,10,0.7,0.95,0.03,334,300,1,1,0,0,1,1,0
0,1,0.6,0,0,1,0,0,0,30.16,1021.3,5,10,0.69,0.94,0.02,310,297,1,1,0,0,1,1,0
1,0,0.6,0,0,1,0,0,0,30.16,1021.3,5,10,0,0.73,0,188,0,0,0,0,0,0,0,0
1,0,0.6,0,0,1,0,0,0,30.16,1021.3,5,10,0.68,0.73,0.81,252,248,1,1,0,0,1,1,0
0,1,0.6,0,0,1,0,0,0,30.16,1021.3,5,10,0.6,0.67,0.68,105,116,0,1,0,0,0,0,0
0,1,0.6,0,0,1,0,0,0,30.16,1021.3,5,10,0.69,0.73,0.83,243,260,1,1,1,0,0,1,0
0,1,0.6,0,0,1,0,0,0,30.16,1021.3,5,10,0,0.95,0,323,0,0,0,0,0,0,0,0
1,0,0.6,0,0,1,0,0,0,30.16,1021.3,5,10,0.66,0.66,0.72,84,86,1,1,1,0,0,1,1
0,1,0.6,0,0,1,0,0,0,30.16,1021.3,5,10,0.6,0.72,0.71,166,157,0,0,0,0,0,0,0
1,0,0.6,0,0,1,0,0,0,30.16,1021.3,5,10,0.6,0.75,0.77,384,415,0,1,1,0,0,0,0
0,1,0.61,0,0,1,0,0,0,30.16,1021.3,5,10,0.79,0.75,0.92,260,245,1,1,0,0,0,1,0
1,0,0.61,0,0,1,0,0,0,30.16,1021.3,5,10,0.61,0.74,0.77,187,221,1,1,1,0,1,0,0
0,1,0.61,0,0,1,0,0,0,30.16,1021.3,5,10,0.72,0.75,0.85,255,247,1,1,0,0,0,1,0
0,1,0.61,0,0,1,0,0,0,30.16,1021.3,5,10,0.66,0.67,0.71,83,69,1,1,0,0,0,1,0
1,0,0.61,0,0,1,0,0,0,30.16,1021.3,5,10,0.62,0.77,0.8,399,431,1,1,1,0,1,0,0
1,0,0.62,0,0,1,0,0,0,30.16,1021.3,5,10,0.63,0.72,0.74,141,168,1,1,1,0,1,1,0
0,1,0.62,0,0,1,0,0,0,30.16,1021.3,5,10,0.65,0.67,0.71,75,77,1,1,1,0,0,1,0
1,0,0.62,0,0,1,0,0,0,30.15,1020.8,5,10,0.82,0.82,0.01,230,209,1,1,0,0,1,0,0
0,1,0.62,0,0,1,0,0,0,30.15,1020.8,5,10,0.65,0.69,0.71,96,95,1,1,0,0,0,1,0
1,0,0.62,0,0,1,0,0,0,30.15,1020.8,5,10,0.62,0.76,0.77,201,209,0,1,0,0,0,0,0
1,0,0.62,0,0,1,0,0,0,30.15,1020.8,5,10,0.62,0.75,0.76,183,202,0,1,0,0,0,0,0
1,0,0.62,0,0,1,0,0,0,30.15,1020.8,5,10,0.72,0.74,0.83,168,156,1,1,0,0,1,1,0
1,0,0.62,0,0,1,0,0,0,30.15,1020.8,5,10,0.62,0.83,0.82,240,228,0,0,0,0,0,0,0
1,0,0.63,0,0,1,0,0,0,30.15,1020.8,5,10,0.74,0.74,0.83,221,199,1,1,0,0,1,1,0
0,1,0.63,0,0,1,0,0,0,30.15,1020.8,5,10,0.78,0.75,0.9,178,169,1,1,1,0,1,1,0
0,1,0.63,0,0,1,0,0,0,30.15,1020.8,5,10,0,0.98,0,322,0,0,0,0,0,0,0,0
1,0,0.63,0,0,1,0,0,0,30.15,1020.8,5,10,0.71,0.71,0.78,115,93,1,1,0,0,1,1,0
0,1,0.63,0,0,1,0,0,0,30.15,1020.8,5,10,0.64,0.69,0.69,82,70,1,1,0,0,0,0,0
1,0,0.63,0,0,1,0,0,0,30.15,1020.8,5,10,0.78,0.76,0.93,366,391,1,1,1,0,1,1,0
0,1,0.63,0,0,1,0,0,0,30.15,1020.8,5,10,0.87,0.69,0.93,88,89,1,1,1,0,1,1,0
1,0,0.63,0,0,1,0,0,0,30.15,1020.8,5,10,0.66,0.73,0.77,145,154,1,1,1,0,1,1,0
1,0,0.63,0,0,1,0,0,0,30.15,1020.8,5,10,0.66,0.72,0.74,123,121,1,1,0,0,1,1,0
0,1,0.63,0,0,1,0,0,0,30.15,1020.8,5,10,0.66,0.69,0.72,79,85,1,1,1,0,1,1,0
0,1,0.63,0,0,1,0,0,0,30.15,1020.8,5,10,0.64,0.76,0.77,181,178,1,1,0,0,0,0,0
0,1,0.64,0,0,1,0,0,0,30.15,1020.8,5,10,0.65,0.75,0.78,171,189,1,1,1,0,1,0,0
1,0,0.64,0,0,1,0,0,0,30.15,1020.8,5,10,0.65,0.8,0.8,410,396,1,1,0,0,0,0,0
0,1,0.64,0,0,1,0,0,0,30.15,1020.8,5,10,0.71,0.75,0.82,158,160,1,1,1,0,1,1,0
1,0,0.64,0,0,1,0,0,0,30.15,1020.8,5,10,0.68,0.8,0.86,402,449,1,1,1,0,1,0,0
0,1,0.64,0,0,1,0,0,0,30.15,1020.8,5,10,0,0.99,0,322,0,0,0,0,0,0,0,0
0,1,0.64,0,0,1,0,0,0,30.15,1020.8,5,10,0.65,0.75,0.75,159,148,1,0,0,0,0,0,0
1,0,0.65,0,0,1,0,0,0,30.15,1020.8,5,10,0.69,0.8,0.84,404,401,1,1,0,0,1,1,0
1,0,0.65,0,0,1,0,0,0,30.15,1020.8,5,10,0.72,0.78,0.85,186,178,1,1,0,0,1,1,0
1,0,0.65,0,0,1,0,0,0,30.15,1020.8,5,10,0.69,0.79,0.82,205,189,1,1,0,0,1,1,0
1,0,0.65,0,0,1,0,0,0,30.15,1020.8,5,10,0.68,0.71,0.74,95,94,1,1,0,0,1,1,0
1,0,0.65,0,0,1,0,0,0,30.15,1020.8,5,10,0.66,0.75,0.77,154,157,1,1,1,0,0,0,1
1,0,0.65,0,0,1,0,0,0,30.15,1020.8,5,10,0.64,0.73,0.73,120,126,0,0,0,0,0,0,0
1,0,0.65,0,0,1,0,0,0,30.15,1020.8,5,10,0.65,0.8,0.8,400,395,1,1,0,0,0,0,0
1,0,0.65,0,0,1,0,0,0,30.15,1020.8,5,10,0.7,0.77,0.81,172,154,1,1,0,0,1,1,0
0,1,0.65,0,0,1,0,0,0,30.15,1020.8,5,10,0.65,0.78,0.79,183,199,1,1,1,0,0,0,0
1,0,0.65,0,0,1,0,0,0,30.15,1020.8,5,10,0.72,0.75,0.81,139,123,1,1,0,0,1,1,0
0,1,0.66,0,0,1,0,0,0,30.15,1020.8,5,10,0.81,0,0.14,321,295,1,1,0,0,1,1,0
1,0,0.66,0,0,1,0,0,0,30.15,1020.8,5,10,0.74,0.8,0.87,204,199,1,1,0,0,1,1,0
0,1,0.66,0,0,1,0,0,0,30.15,1020.8,5,10,0.66,0.75,0.75,139,125,1,0,0,0,0,0,0
0,1,0.66,0,0,1,0,0,0,30.15,1020.8,5,10,0.75,1,0.06,309,271,1,1,0,0,1,1,0
0,1,0.66,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.79,0.79,0.92,247,247,1,1,0,0,1,1,0
1,0,0.66,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.66,0.8,0.81,327,331,1,1,0,0,0,0,0
0,1,0.66,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.66,0.77,0.77,157,151,1,0,0,0,0,0,0
1,0,0.66,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.7,0.8,0.83,197,184,1,1,0,0,1,1,0
1,0,0.66,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.67,0.72,0.73,81,87,1,1,1,0,1,0,0
1,0,0.66,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.89,0.72,0.93,81,66,1,1,0,0,0,0,1
1,0,0.67,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.74,0.8,0.85,186,160,1,1,0,0,1,1,0
1,0,0.67,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.67,0.87,0.87,235,233,0,0,0,0,0,0,0
1,0,0.67,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.7,0.72,0.74,75,63,1,1,0,0,1,1,0
1,0,0.67,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.68,0.81,0.84,385,409,1,1,1,0,1,0,0
1,0,0.67,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.8,0.81,0.92,203,173,1,1,0,0,1,0,1
1,0,0.67,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.69,0.77,0.78,204,189,1,1,0,0,0,0,0
0,1,0.67,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.67,0.01,0,310,295,1,0,0,0,0,0,0
0,1,0.67,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.71,1,0.04,299,291,1,1,0,0,1,1,0
1,0,0.67,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.74,0.8,0.86,190,164,1,1,0,0,1,1,0
0,1,0.67,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.75,0.01,0.08,316,289,1,1,0,0,1,1,0
1,0,0.67,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.7,0.81,0.84,386,377,1,1,0,0,1,0,0
1,0,0.68,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.7,0.81,0.86,256,290,1,1,1,0,1,0,0
1,0,0.68,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.68,0.77,0.78,137,143,0,1,0,0,0,0,0
0,1,0.68,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.7,1,0.01,277,269,1,1,0,0,1,1,0
1,0,0.68,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.8,0.84,0.97,344,372,1,1,1,0,1,0,0
0,1,0.68,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.68,0.03,0.01,317,300,0,0,0,0,0,0,0
0,1,0.68,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.7,0.79,0.82,160,160,1,1,0,0,1,1,0
1,0,0.69,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.73,0.73,0.77,69,57,1,1,0,0,0,1,0
1,0,0.69,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.83,0.84,1,397,419,1,1,1,0,1,0,0
1,0,0.69,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.86,0.74,0.9,74,64,1,1,0,0,1,1,0
1,0,0.69,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.79,0.75,0.85,89,86,1,1,0,0,1,1,0
1,0,0.69,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.69,0.84,0.84,406,402,0,0,0,0,0,0,0
0,1,0.69,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.69,0.96,0.95,279,259,1,0,0,0,0,0,0
1,0,0.69,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.69,0.84,0.84,405,397,0,0,0,0,0,0,0
0,1,0.69,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.69,0.29,0.28,565,556,0,0,0,0,0,0,0
0,1,0.69,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.75,0.75,0.81,85,84,1,1,0,0,1,1,0
1,0,0.69,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.8,0.85,0.95,401,392,1,1,0,0,1,1,0
1,0,0.7,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.7,0.83,0.92,378,0,1,0,0,0,0,0,0
0,1,0.7,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.78,0.05,0.09,328,273,1,1,0,0,1,1,0
0,1,0.7,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.8,0.82,0.92,165,172,1,1,1,0,1,1,0
0,1,0.7,0,0,1,0,200,10,30.17,1021.7,2.8,8,0.73,0.05,0.05,318,284,1,0,0,0,0,0,0
0,1,0.7,0,0,1,0,210,6,30.18,1022,2.2,8,0.78,0.82,0.9,171,181,1,1,1,0,1,0,0
1,0,0.7,0,0,1,0,210,6,30.18,1022,2.2,8,0.72,0.8,0.81,132,126,1,1,0,0,1,0,0
1,0,0.7,0,0,1,0,210,6,30.18,1022,2.2,8,0.7,0.85,0.86,390,407,0,1,0,0,0,0,1
1,0,0.7,0,0,1,0,210,6,30.18,1022,2.2,8,0.71,0.77,0.78,156,161,1,1,0,0,0,0,0
1,0,0.71,0,0,1,0,210,6,30.18,1022,2.2,8,0.79,0.86,0.93,393,389,1,1,0,0,0,1,0
1,0,0.71,0,0,1,0,210,6,30.18,1022,2.2,8,0.77,0.85,0.91,265,259,1,1,0,0,1,0,0
1,0,0.71,0,0,1,0,210,6,30.18,1022,2.2,8,0.81,0.85,0.94,198,180,1,1,0,0,1,0,0
0,1,0.71,0,0,1,0,210,6,30.18,1022,2.2,8,0.71,0.97,0.98,257,260,1,1,0,0,0,0,0
0,1,0.71,0,0,1,0,210,6,30.18,1022,2.2,8,0.73,0.81,0.83,153,143,1,1,0,0,1,1,0
1,0,0.71,0,0,1,0,210,6,30.18,1022,2.2,8,0.81,0.83,0.96,360,392,1,1,1,0,1,0,1
1,0,0.71,0,0,1,0,210,6,30.18,1022,2.2,8,0.73,0.86,0.88,400,404,1,1,1,0,1,0,0
1,0,0.71,0,0,1,0,210,6,30.18,1022,2.2,8,0.71,0.85,0.84,385,379,0,0,0,0,0,0,0
1,0,0.71,0,0,1,0,210,6,30.18,1022,2.2,8,0.86,0.85,0.98,193,167,1,1,0,0,1,1,0
1,0,0.72,0,0,1,0,210,6,30.18,1022,2.2,8,0.74,0.8,0.82,176,171,1,1,0,0,1,0,0
1,0,0.72,0,0,1,0,210,6,30.18,1022,2.2,8,0.78,0.87,0.95,348,376,1,1,1,0,1,0,0
1,0,0.72,0,0,1,0,210,6,30.18,1022,2.2,8,0.81,0.77,0.86,79,72,1,1,0,0,1,1,0
1,0,0.72,0,0,1,0,210,6,30.18,1022,2.2,8,0.78,0.86,0.92,380,383,1,1,1,0,1,0,0
1,0,0.72,0,0,1,0,210,6,30.18,1022,2.2,8,0.72,0.8,0.78,106,91,0,0,0,0,0,0,0
1,0,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.33,0.85,0.44,294,288,1,1,0,0,0,1,1
0,1,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.8,0.8,0.87,107,107,1,1,0,0,1,1,0
1,0,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.72,0.88,0.87,400,384,0,0,0,0,0,0,0
1,0,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.8,0.85,0.94,356,382,1,1,1,0,1,0,0
1,0,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.75,0.78,0.8,81,80,1,1,0,0,0,1,0
1,0,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.79,0.88,0.96,394,418,1,1,1,0,1,0,0
1,0,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.82,0.87,0.96,384,387,1,1,1,0,0,1,0
1,0,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.77,0.81,0.85,123,115,1,1,0,0,1,0,0
0,1,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.73,0.79,0.78,83,70,1,0,0,0,0,0,0
1,0,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.73,0.89,0.88,283,272,0,0,0,0,0,0,0
0,1,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.8,0.9,0.95,181,163,1,1,1,0,0,1,0
0,1,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.73,0.83,0.83,145,135,0,0,0,0,0,0,0
1,0,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.74,0.85,0.85,175,153,1,0,0,0,0,0,0
1,0,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.82,0.88,0.96,269,255,1,1,0,0,1,0,1
1,0,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.82,0.88,0.96,333,326,1,1,0,0,0,0,1
0,1,0.73,0,0,1,0,210,6,30.18,1022,2.2,8,0.81,0.84,0.91,156,154,1,1,0,0,1,0,0
1,0,0.74,0,0,1,0,210,6,30.18,1022,2.2,8,0.9,0.87,0.01,374,340,1,1,0,0,0,1,0
1,0,0.74,0,0,1,0,210,6,30.18,1022,2.2,8,0.82,0.89,0.98,401,399,1,1,0,0,1,0,0
0,1,0.74,0,0,1,0,210,6,30.18,1022,2.2,8,0.88,0.87,0.02,244,260,1,1,1,0,0,1,0
0,1,0.75,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.8,0.8,0.86,82,81,1,1,0,0,1,1,0
1,0,0.75,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.97,0.87,0.08,178,158,1,1,0,0,1,1,0
0,1,0.75,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.77,0.81,0.85,85,115,1,1,1,0,0,1,0
0,1,0.75,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.77,0.83,0.86,120,127,1,1,1,0,0,1,0
0,1,0.75,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.77,0.8,0.83,73,83,1,1,1,0,1,1,0
1,0,0.76,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.76,0.9,0.91,381,391,1,1,1,0,1,0,0
0,1,0.76,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.77,0.88,0.9,168,180,1,1,1,0,1,0,0
1,0,0.76,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.79,0.9,0.91,387,347,1,1,0,0,0,0,0
1,0,0.76,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.78,0.92,0.96,405,448,1,1,1,0,1,0,0
1,0,0.76,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.76,0.91,0.9,394,378,1,0,0,0,0,0,0
0,1,0.76,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.86,0.92,0.02,165,168,1,1,1,0,1,1,0
0,1,0.77,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.8,0.88,0.92,156,164,1,1,1,0,1,1,0
1,0,0.77,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.77,0.89,0.87,229,204,0,0,0,0,0,0,0
1,0,0.77,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.82,0.92,0.97,394,386,1,1,0,0,1,1,0
1,0,0.77,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.8,0.92,0.92,390,351,1,1,0,0,0,0,0
1,0,0.77,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.77,0.86,0.85,129,127,0,0,0,0,0,0,0
1,0,0.77,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.83,0.92,0.95,384,353,1,1,0,0,1,0,0
1,0,0.77,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.78,0.92,0.94,383,406,1,1,1,0,1,0,0
0,1,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.83,0.91,0.95,128,122,1,1,0,0,1,1,0
1,0,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.83,0.84,0.9,89,97,1,1,1,0,1,1,0
0,1,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.88,0.84,0.94,92,87,1,1,0,0,1,1,0
1,0,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.79,0.92,0.95,386,411,1,1,1,0,1,0,0
0,1,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.78,0.91,0.9,182,169,1,0,0,0,0,0,0
1,0,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.85,0.92,1,318,322,1,1,1,1,1,1,0
0,1,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.84,0.86,0.93,108,126,1,1,1,0,1,1,0
1,0,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.85,0.92,0.96,194,165,1,1,0,0,0,1,0
1,0,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.93,0.93,0.05,208,176,1,1,0,0,1,1,0
0,1,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.87,0.88,0.96,133,134,1,1,1,0,1,1,0
0,1,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.8,0.86,0.87,106,100,1,1,0,0,0,0,0
1,0,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0,0.91,0,186,0,0,0,0,0,0,0,0
1,0,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.78,0.94,0.93,410,391,0,0,0,0,0,0,0
1,0,0.78,0,0,1,0,130,4,30.18,1021.8,2.8,8,0.78,0.86,0.86,109,108,0,0,0,0,0,0,0
0,1,0.79,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.79,0.9,0.9,154,155,1,1,0,0,0,0,0
1,0,0.79,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.92,0.91,0.05,355,374,1,1,1,0,1,1,0
1,0,0.79,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.81,0.93,0.94,203,184,1,1,0,0,0,0,0
1,0,0.79,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.79,0.95,0.95,405,417,0,1,0,0,0,0,0
1,0,0.8,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.81,0.94,0.96,325,343,1,1,1,0,1,0,0
0,1,0.8,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.87,0.92,0.99,172,177,1,1,1,0,1,1,0
0,1,0.8,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.89,0.85,0.93,75,69,1,1,0,0,1,1,0
1,0,0.8,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.88,0.95,0.03,390,404,1,1,1,0,0,0,1
0,1,0.8,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.8,0.92,0.93,160,185,0,1,1,0,0,0,0
1,0,0.81,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.87,0.96,0.04,344,365,1,1,1,0,0,1,0
1,0,0.81,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.81,0.89,0.88,168,159,0,0,0,0,0,0,0
1,0,0.81,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.83,0.94,0.95,186,171,1,1,0,0,0,1,0
1,0,0.81,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.82,0.02,0.02,236,227,1,1,0,0,0,0,0
1,0,0.81,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.88,0.96,0.02,388,377,1,1,0,0,1,1,0
0,1,0.82,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.86,0.94,0.99,174,182,1,1,1,0,1,0,0
0,1,0.82,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.83,0.87,0.88,77,77,1,1,0,0,0,1,0
0,1,0.82,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.82,0.9,0.88,113,90,0,0,0,0,0,0,0
1,0,0.82,0,0,1,0,0,0,30.18,1022.1,2.2,10,0.85,0.96,0.97,200,167,1,1,0,0,0,0,0
